BBDD_ID,PRICE,CONTRUCTION_DATE,NEIGHBORHOOD,PARKING_LOTS,AREA,ADMINISTRATION_PRICE,STRATUM,STORAGE_ROOM,BEDROOM,BATHROOM,HALF_BATHROOM,VIEW_TYPE,PARKING_LOT_TYPES,KITCHEN_FEATURES,BALCONIES,LIVING_ROOMS,DINNING_ROOMS,LAUNDRY_AREAS,SERVICE_ROOMS,DRESSING_ROOMS,SERVICE_BATHROOMS,STUDYING_ROOMS,GREEN_ZONES,GYM,POOL,TURCO,VISITOR_PARKING_LOTS,YARD,KIDS_PARK,BBQ,SOCIAL_ROOM,SPORTS_FIELD,SOLARIUM
195451,710000000,2018-01-01 5:00:00,Castropol,2,115,300000,,,3,3,1,,Paralelo,"Abierta,Integral",1,2,1,1,,1,,1,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
332988,510000000,2007-01-01 5:00:00,La Pilarica,2,128.9900055,0,,,4,3,1,,Paralelo,"Abierta,Integral",1,1,1,1,,1,,1,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
298198,435000000,1989-01-01 5:00:00,Bolivariana,1,106,346100,,,3,2,0,Calle,,Integral,1,,,1,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
204735,2150000128,2003-01-01 5:00:00,Los Balsos,4,386,1700000,6,,3,3,,,,Integral,1,,,,1,1,1,,YES,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO
424205,710000000,1981-01-01 5:00:00,Castropol,1,167,638000,6,,4,3,,,Cubierto,,1,,,1,1,,,,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
424066,450000000,2010-01-01 5:00:00,Cuarta Brigada,1,94.30000305,270000,4,,4,2,,,Cubierto,Isla,1,1,1,1,,,,,NO,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
423552,495000000,1980-01-01 5:00:00,San Diego,0,138,337000,4,,4,4,,Interior,,Integral,1,1,1,1,,,,1,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
422626,1200000000,2010-01-01 5:00:00,El Tesoro,3,203,625000,6,,3,5,,,,,1,1,1,1,1,1,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
97128,650000000,2005-01-01 5:00:00,Los Balsos,2,143,500000,6,1,3,2,,Exterior,Cubierto,Integral,1,0,,TRUE,0,0,0,0,NO,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO
389552,360000000,2011-01-01 5:00:00,Calasanz,0,90,,5,,2,2,,,,,1,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
421364,600000000,1962-01-01 5:00:00,El Salvador,0,192.8999939,0,3,,6,3,,,,Equipada,1,1,,,1,,,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
421347,420000000,2000-01-01 5:00:00,Castropol,1,79,411000000,6,,3,3,,,,Integral,,1,,1,1,1,1,,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,NO
323997,310000000,2020-01-01 5:00:00,Loma de los Bernal,1,66,180000,4,,2,2,,,Cubierto,"Equipada,Integral,Isla",1,1,1,,,,,1,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
101646,500000000,1995-01-02 0:00:00,Las Acacias,1,80,,5,,3,2,,Exterior,Cubierto,"Abierta,Integral",1,1,,TRUE,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
240307,395000000,1990-01-01 5:00:00,Belén Centro,1,109,300000,4,,4,3,,,Cubierto,Integral,,,,,,,,,YES,NO,NO,NO,YES,YES,YES,NO,YES,NO,NO
427453,240000000,2006-01-01 5:00:00,San Germán,1,67,150000,3,1,2,2,,Calle,Cubierto,Integral,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
297860,650000000,2014-01-01 5:00:00,Los Balsos,2,105,0,6,,2,3,,Exterior,Sencillo,Integral,1,,,,,,,,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO
19018,660000000,2015-01-01 5:00:00,Alejandría,2,110,,6,,1,3,,Exterior,Cubierto,Integral,1,1,,TRUE,,,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
121972,470000000,1998-01-01 5:00:00,San Lucas,2,146,376000,5,1,3,2,,"Exterior,Ciudad",Cubierto,Integral,1,1,,1,1,,0,0,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
199246,550000000,2016-01-01 5:00:00,Los Balsos,1,75,0,6,,2,2,,,Cubierto,,1,,,1,,1,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
241617,540000000,2016-01-01 5:00:00,Los Balsos,2,137,499000,6,1,3,2,,,Cubierto,,,,,1,,,,,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
153660,415000000,2007-01-01 5:00:00,Loma de los Bernal,1,95,330000,4,1,3,2,,Exterior,Cubierto,Integral,1,1,,1,,,,,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
324171,400000000,2000-01-01 5:00:00,Las Acacias,1,113,357000,5,,3,4,,,Cubierto,"Equipada,Integral",1,,,,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
323772,380000000,2000-01-01 5:00:00,La Candelaria,2,113,60000,5,,3,2,,,,Integral,1,1,1,,1,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
152627,650000000,2014-01-01 5:00:00,Barrio Laureles,0,120,,5,,3,4,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
440190,500000000,1975-01-01 5:00:00,Barrio Laureles,1,150,147000,5,,4,3,,,Cubierto,Integral,1,,,,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
273477,560000000,2003-01-01 5:00:00,San Lucas,2,120,330000,6,1,2,3,,,,,1,,,1,,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
398773,365000000,1989-01-01 5:00:00,San Lucas,2,78,352000,5,,3,2,,Ciudad,,Integral,1,,,,,,,,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
323973,480000000,1995-01-01 5:00:00,Velódromo,2,138,120000,5,,4,2,,,,Integral,,,,,1,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
324003,460000000,1998-01-01 5:00:00,Los Almendros,1,150,124000,5,,3,3,,,,Integral,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
324160,600000000,2000-01-01 5:00:00,Lorena,1,163,305000,6,,7,5,,,,Integral,1,,,,,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
323911,500000000,2020-01-01 5:00:00,Calasanz,2,100,250000,4,,3,3,,,Cubierto,Integral,,1,,,,,,1,YES,NO,YES,YES,YES,NO,NO,NO,YES,YES,NO
422769,185000000,2020-01-01 5:00:00,Pajarito,1,52,130000,3,,3,2,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
422765,320000000,1971-01-01 5:00:00,Lorena,0,160,,5,,5,3,,Calle,,Integral,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
422767,895000000,2006-01-01 5:00:00,Manila,1,238,,6,1,4,4,,Exterior,Cubierto,Integral,1,,,1,,1,,1,YES,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO
84770,205000000,2009-01-01 5:00:00,Rodeo Alto,0,92,106000,3,,4,2,,Exterior,Cubierto,Integral,0,1,,1,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
422751,650000000,2014-01-01 5:00:00,El Tesoro,2,109,450000,6,1,1,2,,,Cubierto,,1,1,1,1,,1,,,YES,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO
427426,2300000000,2006-01-01 5:00:00,El Tesoro,4,410,1730000,6,,4,5,,"Exterior,Ciudad",Cubierto,Integral,1,1,1,1,1,1,1,,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
332120,4249999872,2016-01-01 5:00:00,Patio Bonito,3,478,0,6,,4,5,,Ciudad,Cubierto,"Semi-integral,Sencilla",,,,1,1,4,1,1,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO
323990,330000000,2020-01-01 5:00:00,La Floresta,1,70,150000,3,,2,2,,,Cubierto,Integral,1,1,1,1,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
422702,215000000,2012-01-01 5:00:00,Enciso,0,78.22000122,,3,,3,1,,,,Integral,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
204764,1400000000,2000-01-01 5:00:00,Provenza,2,175,0,6,,2,2,,,,Integral,,,,,,,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
168906,210000000,2008-01-01 5:00:00,El Rincón,0,63,0,4,,2,2,,,,Integral,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
323927,310000000,2000-01-01 5:00:00,La Castellana,1,86,30000,5,,3,2,,,,,1,1,1,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
324595,219000000,2005-01-01 5:00:00,Villa Nueva,0,64,185000,4,,3,1,,Calle,,Integral,1,1,1,,,1,,,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO
323436,375000000,1993-01-01 4:00:00,Lorena,0,133,179000,3,,4,3,,,,Integral,1,1,1,,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
323493,295000000,2020-01-01 5:00:00,Florida Nueva,0,82.90000153,0,5,,2,2,,,,Integral,,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
17410,460000000,2005-01-01 5:00:00,La Tomatera,1,94,305000,6,1,3,2,,Ciudad,Independiente,Cerrada,1,0,1,1,1,1,1,1,NO,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
14492,630000000,1989-01-02 0:00:00,Las Lomas,2,173,617000,6,1,2,3,0,"Calle,Exterior,Jardines","Cubierto,Lineal",Integral,0,1,1,1,0,1,0,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
238957,220000000,2013-01-01 5:00:00,Rodeo Alto,1,58,166000,4,,3,2,,,Cubierto,,1,1,,1,,,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
396032,480000000,2000-01-01 5:00:00,Conquistadores,2,105.5599976,451800,5,,3,2,,,Cubierto,Integral,1,1,1,1,1,,1,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
125853,235000000,2015-01-01 5:00:00,Calasanz,1,55,,4,,3,2,,"Ciudad,Interior",Cubierto,Integral,1,1,,1,,,,,NO,NO,YES,NO,NO,NO,YES,NO,YES,YES,NO
141698,352600000,2019-01-01 5:00:00,La Pilarica,1,83,298000,3,,3,3,,Exterior,Cubierto,Integral,1,1,1,1,,,,,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,NO
323970,540000000,1996-01-01 5:00:00,Castropol,2,128,540000,6,,3,3,,,Cubierto,Integral,,,,,1,1,1,,NO,NO,YES,NO,YES,YES,NO,NO,YES,NO,NO
323763,390000000,2018-01-01 5:00:00,La Villa,1,71.5,205000,5,,2,2,,,,Integral,1,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
464562,260000000,2010-01-01 5:00:00,Rodeo Alto,1,60,170000,3,,3,2,,,Cubierto,Integral,1,,,1,,,,,NO,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO
464432,320000000,1991-01-01 5:00:00,Belén Centro,1,142.8899994,0,3,,5,2,,,Cubierto,Integral,1,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
254997,530000000,2005-01-01 5:00:00,Los Balsos,2,98.97000122,0,6,,3,2,,,Cubierto,Integral,1,1,,1,,,,,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,NO
446425,320000000,2002-01-01 5:00:00,La Villa,1,89,280000,4,,4,2,,,,Integral,1,1,1,1,,,,,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
238181,750000000,2016-01-01 5:00:00,Castropol,2,127.5,442000,6,,3,3,,,Cubierto,Equipada,1,,,,,1,,,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO
92085,1100000000,1985-01-01 5:00:00,La Tomatera,3,288,787900,6,1,5,6,,,,"Cerrada,Integral",1,1,,1,0,0,0,0,YES,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO
446478,700000000,2013-01-01 5:00:00,Provenza,2,102,424900,6,,1,2,,Calle,,Integral,1,,,,,1,,,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
250238,1300000000,2004-01-01 5:00:00,El Tesoro,3,262,622734,6,,3,4,,,,Integral,1,1,1,,1,,,,YES,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO
446492,1350000000,2011-01-01 5:00:00,La Tomatera,2,179,950000,6,,2,2,,Ciudad,,Integral,1,,,,,,,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
22573,900000000,1979-01-01 0:00:00,Ciudad del Río,2,247,600000,6,,4,5,,,,Integral,,,,1,1,1,,1,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
458278,245000000,2011-01-01 5:00:00,Rodeo Alto,1,58,162000,4,1,3,2,,,Cubierto,,1,,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
132926,185000000,2019-01-01 5:00:00,San Isidro,1,50,100000,3,,2,2,,"Exterior,Ciudad",Cubierto,Integral,1,1,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
458233,265000000,2001-01-01 5:00:00,Santa Mónica,1,72,164000,3,,3,2,,,,,,1,1,1,,,,,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO
132486,520000000,2015-01-01 5:00:00,Conquistadores,1,97,370000,5,1,3,3,,Exterior,Cubierto,"Integral,Abierta",1,1,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
237876,850000000,1996-01-01 5:00:00,San Lucas,3,195,0,5,1,3,3,,,,,,,,1,,1,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
158487,720000000,2010-01-01 5:00:00,Los Balsos,2,121,433700,6,1,3,3,,,Cubierto,,1,,,1,,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
160985,1250000000,2003-01-01 5:00:00,El Tesoro,2,312,890000,6,1,3,4,,,Cubierto,,,,,,1,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
291851,430000000,2001-01-01 5:00:00,Florida Nueva,1,122,417000,5,,4,3,,,Cubierto,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
160601,1300000000,2010-01-01 5:00:00,El Tesoro,3,344,,6,,4,3,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,1,1,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
154117,305000000,1990-01-01 5:00:00,La Pilarica,1,94,320000,4,,3,2,,,Cubierto,"Equipada,Integral",1,1,1,1,,,,1,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
158789,600000000,2000-01-01 5:00:00,Barrio Laureles,1,103,450000,5,,3,3,,,Cubierto,,1,,,1,,1,,,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO
290000,470000000,2001-01-01 5:00:00,Barrio Laureles,1,128,434000,5,,4,3,,Calle,,Integral,1,1,1,1,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
98185,465000000,2000-01-02 0:00:00,Mota,1,122,346000,5,,4,3,,,,"Abierta,Integral",1,0,,1,,1,,1,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
160691,310000000,2015-01-01 5:00:00,La Pilarica,1,72,233000,5,1,3,2,,,Cubierto,,1,,,1,,1,,,YES,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO
261301,555000000,2018-01-01 5:00:00,Simón Bolívar,2,180,50000,5,,3,5,,,Cubierto,"Equipada,Integral",1,1,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
261354,400000000,1987-01-01 5:00:00,Barrio Laureles,1,106,0,5,,3,2,,,Cubierto,Integral,1,1,1,1,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
155453,480000000,2015-01-01 5:00:00,Barrio Laureles,1,170,0,5,1,3,3,,,,,,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
254864,600000000,1990-01-01 5:00:00,Manila,2,185,600000,6,,3,3,1,Exterior,Sencillo,Semi-integral,,1,1,,,,,1,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO
261762,412000000,1996-01-01 5:00:00,Barrio Laureles,1,119,360000,5,,3,3,,,Cubierto,Integral,1,1,1,1,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
261788,405000000,2011-01-01 5:00:00,Calasanz,1,79,276000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,,,1,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES
261615,800000000,2005-01-01 5:00:00,Castropol,3,125,670000,6,,3,4,1,,Común,,1,1,1,1,,1,,,NO,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO
261814,235000000,2016-01-01 5:00:00,Calasanz,1,55,,4,,2,2,,,,,1,,,1,,,,,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO
262595,260000000,2011-01-01 5:00:00,Loma de los Bernal,1,51,150000,5,,3,2,,,,Integral,1,1,,,,,,,YES,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO
156533,320000000,1990-01-01 5:00:00,Mota,1,61,,5,,3,2,,,,,,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
261371,260000000,1996-01-01 5:00:00,La Mansión,0,108,0,3,1,3,2,,,,,,1,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
263136,320000000,2005-01-01 5:00:00,Calasanz,0,79,0,4,,3,1,,,,Integral,,1,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
263315,540000000,2013-01-01 5:00:00,Loma del Indio,1,82,,5,1,3,3,,,Cubierto,,,,,1,,1,,,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO
153623,330000000,1970-01-01 5:00:00,La Candelaria,1,130,438000,4,,2,2,,,Cubierto,,1,,,1,1,,1,,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
160846,650000000,2018-01-01 5:00:00,Los Balsos,2,116,435000,6,1,3,3,,,Cubierto,,1,,,1,,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
86242,1150000000,2019-01-02 0:00:00,El Tesoro,3,251,,6,1,3,4,,Exterior,Cubierto,Integral,1,0,,TRUE,,1,,,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO
154484,385000000,2005-01-01 5:00:00,Velódromo,1,90,189800,5,,2,2,0,Exterior,,Integral,0,0,,1,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
263319,760000000,1986-01-01 5:00:00,Barrio Laureles,1,226,387000,5,,4,3,,,,,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
263787,540000000,2003-01-01 5:00:00,Conquistadores,1,160,,4,,4,2,,,,Integral,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
263796,590000000,2013-01-01 5:00:00,La Tomatera,1,140,,6,,4,1,,,,Integral,1,1,1,,1,,,,NO,NO,NO,NO,YES,NO,YES,NO,YES,YES,NO
263825,980000000,2010-01-01 5:00:00,Provenza,2,186,570000,6,,3,3,,Ciudad,,Integral,1,1,,,1,1,1,,YES,NO,YES,NO,YES,YES,YES,NO,YES,YES,NO
263885,575000000,2016-01-01 5:00:00,San Lucas,1,123,350000,6,,2,4,,,Cubierto,,1,,,1,,1,,,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO
152866,530000000,2020-01-01 5:00:00,Lorena,1,100,220000,3,,3,3,,Exterior,Cubierto,"Integral,Isla",1,1,,1,,,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
158340,675000000,2017-01-01 5:00:00,Castropol,2,124,560000,6,,3,3,0,,,,1,1,1,1,,,,,NO,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
264231,560000000,1990-01-01 5:00:00,La Candelaria,1,144,416000,6,,3,4,,,Cubierto,Integral,1,,,1,1,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
262722,620000000,1995-01-01 5:00:00,La Tomatera,2,151,580000,6,,3,2,,,Cubierto,,,,,,1,1,,1,YES,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO
264365,890000000,1990-01-01 5:00:00,La Candelaria,3,200,780000,6,,3,4,,,Cubierto,,,,,1,1,,1,,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
264383,320000000,2017-01-01 5:00:00,Rodeo Alto,1,68,0,4,1,3,2,,,Cubierto,,,1,,1,,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
261296,650000000,1981-01-01 5:00:00,La Candelaria,1,297,770000,4,,4,4,,,Cubierto,,1,2,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
160687,315000000,2008-01-01 5:00:00,Cuarta Brigada,1,68,,4,1,3,2,,,Cubierto,,1,,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
263316,600000000,2014-01-01 5:00:00,Los Gonzales,1,78,,6,1,2,2,,,Cubierto,,1,,,1,,1,,,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
264679,620000000,2006-01-01 5:00:00,Loma de los Bernal,1,120,0,5,2,3,2,,,,,,,,1,,,,,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO
262172,950000000,2010-01-01 5:00:00,Provenza,2,218,517000,6,,4,4,,,,Integral,1,1,1,1,1,1,1,,NO,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO
264996,620000000,1993-01-01 4:00:00,Cristo Rey,2,151,580000,6,,3,2,,,Cubierto,Integral,,1,1,,1,,1,,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO
265031,2300000000,2018-01-01 5:00:00,El Tesoro,3,258,933000,6,,3,5,,,,,1,,,,1,1,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265045,2199000064,2003-01-01 5:00:00,Los Gonzales,4,440,0,6,,4,5,,,Cubierto,,,,,,,1,,,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO
265086,2550000128,2020-01-01 5:00:00,San Lucas,3,335,1800000,6,,3,4,,,Cubierto,,,,,,1,1,,1,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO
265088,1100000000,2010-01-01 5:00:00,El Tesoro,3,232,0,6,,3,4,,,,,1,,,,1,,,1,YES,YES,YES,NO,NO,NO,YES,NO,YES,YES,NO
265101,2300000000,2007-01-01 5:00:00,Las Lomas,4,440,1100000,6,,3,4,,,Cubierto,,1,,,1,1,1,,1,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO
265103,950000000,2001-01-01 5:00:00,Palmas,2,270,0,6,1,4,5,,,,,1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265108,1500000000,2000-01-01 5:00:00,Los Balsos,3,350,0,6,,3,4,,,,,,,,,1,1,,,YES,YES,NO,NO,YES,NO,YES,NO,YES,YES,NO
324085,265000000,2010-01-01 5:00:00,Mota,0,100,0,3,,3,2,,,Cubierto,"Equipada,Integral,Isla",1,,,1,,,,,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,NO
265141,750000000,2015-01-01 5:00:00,Santa María de los Ángeles,2,131,560000,6,,3,4,,,Cubierto,"Equipada,Integral",1,,,1,,1,,1,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
265145,860000000,2015-01-01 5:00:00,Castropol,2,137,437000,6,,3,4,,,Cubierto,"Equipada,Integral",1,,,1,1,,1,,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
265153,990000000,2020-01-01 5:00:00,Simón Bolívar,2,195,630000,5,,4,5,,,Cubierto,"Equipada,Integral,Isla",1,1,1,1,,,,,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO,YES
265173,1630000000,2005-01-01 5:00:00,Sevilla,3,274,758000,6,,3,4,,,Cubierto,"Equipada,Integral",1,,,1,1,1,1,,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
265185,800000000,1982-01-01 5:00:00,Los Balsos,2,172,600000,5,,3,4,,,,"Equipada,Integral",,1,,1,1,,1,,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
265198,2300000000,2009-01-01 5:00:00,Sevilla,4,360,960000,6,,3,4,,,Cubierto,"Equipada,Integral,Isla",1,2,,,1,,1,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
265208,695000000,1990-01-01 5:00:00,Castropol,2,159,461500,5,,3,3,,,Cubierto,Equipada,,1,,1,1,1,1,,NO,NO,NO,NO,YES,NO,YES,NO,YES,YES,NO
265211,750000000,2011-01-01 5:00:00,Florida Nueva,2,151,500400,5,,3,4,,,Cubierto,Equipada,1,1,,1,1,,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
196232,450000000,2001-01-01 5:00:00,Santa María de los Ángeles,1,85,,6,1,2,2,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,1,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
261247,325000000,2020-01-01 5:00:00,Barrio de Jesus,1,68,220000,4,,3,2,,,Cubierto,,,1,,,,,,,YES,NO,YES,NO,NO,NO,YES,NO,YES,YES,NO
264674,950000000,2017-01-01 5:00:00,Castropol,3,146,744000,6,1,3,4,,,,,,1,,,,1,,,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO
151864,287000000,1987-01-01 5:00:00,Calasanz,1,76,222000,4,,3,2,0,Exterior,Cubierto,Integral,0,0,,1,1,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES
265041,1350000000,2015-01-01 5:00:00,El Tesoro,3,245,750000,6,,3,4,,,,,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265061,1350000000,2011-01-01 5:00:00,El Tesoro,3,234,1070000,6,1,3,4,,,,,1,,,,1,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
265256,722476992,2020-01-01 5:00:00,Simón Bolívar,1,124,400000,5,,3,4,,,Cubierto,"Equipada,Integral,Isla",1,1,,1,,,,,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO,YES
263064,340000000,2000-01-01 5:00:00,Florida Nueva,0,125,,4,,3,2,,,,"Integral,Isla",1,1,1,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265295,620000000,1982-01-01 5:00:00,Barrio Laureles,1,268,553000,5,,4,3,,,Cubierto,Integral,1,,,1,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
158183,580000000,2010-01-01 5:00:00,Estadio,1,155,510600,4,,4,3,0,,Cubierto,,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265334,728102528,2020-01-01 5:00:00,Simón Bolívar,1,124,400000,5,,3,4,,,Cubierto,"Equipada,Integral,Isla",1,1,,1,,,,,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO,YES
